ID,Order,Date,Tweet,Opinion,Emotion,May-be Emotion,Emotion class,Sentiment,Sarcasm
11759,756,15-Sep-17,#BREAKING @Supt_Avossa giving update on school status. 7 schools still without power. http:// bit.ly/2yd3s0G,,,,,,
60977,757,15-Sep-17,Swuannee County now eligible for FEMA Individual Assistance http://www. wctv.tv/content/news/S wuannee-County-now-eligible-for-FEMA-Individual-Assistance-444718943.html �??,,,,,,
53232,758,09-Sep-17,@WPLGLocal10 Every radio station is live with hurricane updates. It's not a crime for Y100.7 to not be broadcasting you. We want music.,,,,,,
13378,759,10-Sep-17,What Irma did to our avocado and mango tree in Wynwood... @wsvn pic.twitter.com/NJsEn2XKQl,,,,,,
1232,760,15-Sep-17,"Deaths, injuries growing from improper generator use - here's how to use one correctly http:// on.wtsp.com/2y4lsJE pic.twitter.com/3XbJ6nHKWU",,,,,,
62777,761,09-Sep-17,"Good news, you can watch the game here http:// bit.ly/2eN7qo0",,,,,,
30068,762,06-Sep-17,The football team at Palm Beach Central High is going around the community and putting up shutters for their neighbors. @WPTV #HurricaneIrma pic.twitter.com/TDqkSJS4iD,,,,,,
9324,763,10-Sep-17,In case anyone is wondering - Gwendolyn the pet alligator in Coconut Grove I've done stories on is ok after #HurricaneIrma . @wsvn pic.twitter.com/v9JksymprD,,,,,,
7064,764,09-Sep-17,. @WPTV Some brave members of @PBCountySheriff taking shelter during the worst of that last feeder band. pic.twitter.com/jpxx6kmuTw,,,,,,
1534,765,11-Sep-17,Lakeland police officers rescue family inside car in ditch http:// on.wtsp.com/2wRHKRV pic.twitter.com/IsohJQx1W0,,,,,,
29432,766,09-Sep-17,Keep track of #IrmaFlorida . Here's the off-air feed from @WPLGLocal10 in Miami. https://www. local10.com/live/watch-the -local-10-news �??,,,,,,
1166,767,16-Sep-17,Tropical Storm Lee forms in the Atlantic; no threat to U.S. http:// on.wtsp.com/2wwPBjA pic.twitter.com/jz26c61wkE,,,,,,
63372,768,22-Sep-17,Higher power and water bills post Hurricane Irma? Some utilities telling homeowners not to worry http:// bit.ly/2hl3dg1 pic.twitter.com/fZwshoDp2k,,,,,,
49862,769,10-Sep-17,. @wsvn sur #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bIOLazFsWktw T0RiUkdRbm18MW1uR2VtT3JrTXFHWErR9rMuvtmR8FEY1kShhzyNJJ8ujDm3hZwuLR9S7kFF �??,,,,,,
44424,770,13-Sep-17,Chief Tom Sanchez says criminal investigation into 8 nursing home deaths is about finding out Who knew what,,,,,,
51255,771,06-Sep-17,". @SenBillNelson : Coast Guard moved assets out of harm's way, South of Puerto Rico. Will come back in aftermath. @wptv",,,,,,
67061,772,10-Sep-17,Before i clicked on this i wondered if it was gonna be black people looting lol #HurrcaneIrma,,,,,,1
2407,773,04-Sep-17,I'm in North Florida so we may not get the worst of it but you never know. Just gonna be prepared though,1,,,,Ps,
525,774,28-Sep-17,Tampa Bay area forecast http:// on.wtsp.com/2xNO90I pic.twitter.com/r7eNMvGmpI,,,,,,
58611,775,08-Sep-17,Got my dogs some storm vests to make sure they are seen if something bad happens Monday morning! @news6wkmg #HurricaneIrma #Irma #dogs #pets pic.twitter.com/JOq34Nj1A8,,,,,,
3220,776,08-Sep-17,@MDCollege @ShopDadeland open your parking garage for car refuge!! @wsvn @WPLGLocal10 @Univision23 @JohnMoralesNBC6 @nbc6,,,,,,
15833,777,12-Sep-17,"@FOX13News Rick Scott, make Duke bury the lines and it wouldn't be this bad next time! Rest of US mandates it. Why doesn't Florida?",,,,,,
55438,778,14-Sep-17,Dialysis patients needing assistance can contact Fresenius Kidney Care Disaster Response Team at 1-800-626-1297 @nbc6 @WPLGLocal10 @CBSMiami,,,,,,
7799,779,11-Sep-17,. @10NewsWTSP #SeeitOn10 A tree took down these power lines on Wheeler Rd in Brandon. pic.twitter.com/pKPw1pFWXG,,,,,,
11924,780,13-Sep-17,The Postal Service offers limited delivery service. http:// bit.ly/2jnPC8c pic.twitter.com/vtzTIhjBOO,,,,,,
5455,781,14-Sep-17,New to recharge your mobile device in #BelleGlade #Glades ? Come to W Canal St & NW 3rd St for a boost by @wptv It's up NOW! pic.twitter.com/IqZXDL8K2j,,,,,,
62317,782,25-Sep-17,Daughter of Hollywood nursing home residents files lawsuit http:// bit.ly/2jW2sei?utm_me dium=social&utm_source=twitter_WPLGLocal10 �?? pic.twitter.com/RZIZcP0Zdy,,,,,,
29206,783,09-Sep-17,"oh, my cousin lives there, she hasn??t evacuated, she will stay at home, she is brave",,,,,,
7710,784,10-Sep-17,Manatee county 12:30pm already massive tree uprooted laying on power line #Irma2017 @PaulFox13 @FOX13News pic.twitter.com/HXdlCCNjds,,,,,,
56813,785,10-Sep-17,"@WPTV recorded from Tequesta, FL pic.twitter.com/xlr1tie3zz",,,,,,
22902,786,07-Sep-17,"ST. PETE-CLEARWATER AIRPORT CLOSED: Friday at 11 a.m. until further notice, based on evacuation of Flood Zone A. http:// fox13news.com/weather/tropic s/irma-local-coverage/irma-information-pinellas-county �?? pic.twitter.com/DECkVzt1Kv",,,,,,
57014,787,10-Sep-17,"Hurricane Irma: making my way downtown, walking fast, faces pass & im home bound @cnnbrk @CNN @wsvn @weatherchannel #HurricaneIrmaTracking pic.twitter.com/Zgu4XUuDfn",,,,,,
1765,788,08-Sep-17,"Florida braces for Hurricane Irma: Watches, warnings now in effect http:// on.wtsp.com/2wNT3dG pic.twitter.com/jr6WfLo2FX",,,,,,
65742,789,19-Sep-17,#HurricaneMaria aims at Puerto Rico after slamming Dominica http:// wsvn.com/news/us-world/ maria-a-growing-threat-to-storm-battered-caribbean/ �?? pic.twitter.com/SMmgsGKv3O,,,,,,
44019,790,11-Sep-17,Yes right now Orange County is still under curfew until 6 PM.,,,,,,
32781,791,08-Sep-17,"You've all done an amazing job w/ #Irma coverage, thank you! @WPBF25News @WPBF_Cris @FOX29WFLX @WPTV @SteveWeagleWPTV @glennglazer",,,,,,
50735,792,08-Sep-17,"The calm before the storm in Fort Pierce, FL @WPTV pic.twitter.com/MD6cCnpvjn",,,,,,
57436,793,09-Sep-17,#Repost @djhercules15 ?��?��?�� If you lose power before or after the storm tune into @wsvn radio�?? https://www. instagram.com/p/BY0_1ywD8Jn/,,,,,,
5648,794,08-Sep-17,. @wsvn on #Periscope : Track Hurricane Irma with our live weather feed. https://www. pscp.tv/w/bIFsTDkzNTU0 NTd8MXlOeGFtWHBXWXJ4ajhnnln9hHWT2sFwgaZM6gUYRQL9qhVVsBpvOh7UWMCe �??,,,,,,
8538,795,10-Sep-17,This is just like hurricane sandy. Go vertical dude.,1,,,,Nt,
33431,796,08-Sep-17,TOLD YALL WE GOOD RT @7Weather : Close-up cone #Irma @wsvn pic.twitter.com/G8eRZ8ITCm,,,,,,
62505,797,19-Sep-17,Seeing some showers in Broward pic.twitter.com/sCmoQ1k8st,,,,,,
61185,798,05-Sep-17,Meteorologist @CharlesRoopWCTV is live now on Facebook with an update on #HurricaneIrma . WATCH LIVE HERE: http:// bit.ly/2wCSVx2 pic.twitter.com/5FzPM5N1v8,,,,,,
11998,799,12-Sep-17,We've been able to restore 2.3 million outages,,,,,,
29994,800,09-Sep-17,This is the calmest it has been here Miramar in the last few hours.... #HurricaneIrma @WPTV pic.twitter.com/YVUnHfzXBZ,1,,,,Ps,
27940,801,11-Sep-17,Coral gables has significant damage. A lot of trees on the ground nearly impossible to drive.,1,,,,Ng,
48145,802,10-Sep-17,Those are just undocumented shoppers rescuing the store's inventory.,1,,,,Ng,
27821,803,11-Sep-17,"#ClubViv our son is on his way to Miami Lakes from Stuart. If the electricity is on, we'll come home tonight. @wsvn",,,,,,
24904,804,11-Sep-17,What's the difference between PALM BEACH COUNTY & WEST PALM BEACH curfew??? Kinda confusing.... WEST PALM BEACH is in PALM BEACH COUNTY,1,,,,Ng,
11541,805,19-Sep-17,"Hurricane Maria is tracking east of Florida. @LoleskyWX looks at what's behind that push"" away from #Florida http:// bit.ly/2hfbrCK pic.twitter.com/QS9WB15KVt""",,,,,,
13199,806,06-Sep-17,#Distributors working overtime to get water to South Florida stores via @WPLGLocal10 http:// bit.ly/2eLHNaM #Distribution #SupplyChain pic.twitter.com/zSsgqtgyNY,,,,,,
3193,807,06-Sep-17,How can we volunteer to help fill bags for people?,,,,,,
22960,808,03-Sep-17,Local church collects thousands in donations for Houston http://www. fox13news.com/news/local-new s/278430914-story �?? pic.twitter.com/OfSIn6evrN,,,,,,
13065,809,10-Sep-17,Check out the Hillsborough River... it's level has dropped as Irma approaches. . @ericglassertv shared this live on . @10NewsWTSP pic.twitter.com/nLkx4sl4cU,,,,,,
5728,810,10-Sep-17,SW Miami Dade closer look at current conditions. older neighborhoods with adult trees. please excuse my camera skills. @wsvn #HurricaneIrma pic.twitter.com/TOlcLjXTFQ,,,,,,
609,811,26-Sep-17,Sarasota couple able to leave Puerto Rico urges people to help http:// on.wtsp.com/2fxKHAz pic.twitter.com/O4dtup9glB,,,,,,
55384,812,10-Sep-17,@wsvn send a reporter to bayside marina,,,,,,
65213,813,01-Sep-17,Red-light cameras turned back on in Boynton Beach http:// bit.ly/2iOCetJ @StephanieWPTV pic.twitter.com/nsqpc6VuOw,,,,,,
62698,814,11-Sep-17,. @DerekShore shows dangers of driving after #HurricaneIrma #SunnyIsles #Aventura http:// bit.ly/2vZjJcb?utm_me dium=social&utm_source=twitter_WPLGLocal10 �?? pic.twitter.com/aFsRYTXwkT,,,,,,
49199,815,22-Sep-17,"looks like will take much, but MUCH longer for for them to open Malecon. it's a wreck, huge craters everywhere!",1,,,,Ng,
43953,816,13-Sep-17,"Hurricane Irma has passed, so why are schools still closed? http:// dlvr.it/PmmBLt pic.twitter.com/mPlfFQfSZ8",,,,,,
41493,817,10-Sep-17,@WPTV Where can we watch the Sunday night football game??,,,,,,
36901,818,14-Sep-17,#Exclusive : Local charter boat captain shares story of survival. Good samaritans pulled him up from the rough waters during #Irma . @CBS12 pic.twitter.com/PkeLLNDhVa,,,,,,
57604,819,10-Sep-17,"Meh - there's 6 of water on the road. That's NOT flooding; they get that from a good rainstorm.""",1,,,,Nt,
45718,820,10-Sep-17,@CBS12 video from Boynton. Winds no flooding #hurricaneirma pic.twitter.com/gDDzOsHG5K,,,,,,
62558,821,16-Sep-17,"Join the @WPLGLocal10 #CareForce and help #Irma victims in S. Fla. Donate supplies, goods here http:// bit.ly/2xEA5Ht?utm_me dium=social&utm_source=twitter_WPLGLocal10 �?? pic.twitter.com/yMMDz9l5Re",,,,,,
54547,822,06-Sep-17,PBC leaders arrive at EOC for planning mtg. No word yet on public briefing but @SenBillNelson here at 2pm. @PBCDEM @WPTV #HuricaneIrma pic.twitter.com/crt4mrHJU8,,,,,,
40776,823,09-Sep-17,The pet friendly shelter in Indian River has over 100 animals. There are over 1200 people in the county shelters. @WPTV pic.twitter.com/Tbu9wk2GR8 �?? bei Liberty Magnet School,,,,,,
12838,824,05-Sep-17,A Hurricane Hunter plane flies through Hurricane Irma. http:// bit.ly/2iZ6ORg pic.twitter.com/ECGF6kvI54,,,,,,
65563,825,24-Sep-17,"Volunteers with @MiamiDolphins , @SamaritansPurse help with post- #Irma cleanup in Southwest Florida http:// wsvn.com/sports/miami-d olphins-volunteers-help-with-post-irma-cleanup-in-sw-florida/ �?? pic.twitter.com/xxFfdd9pAE",,,,,,
1198,826,16-Sep-17,St. Pete mayor posts angry message for Duke Energy http:// on.wtsp.com/2xplEGi pic.twitter.com/nnntr6IHXX,,,,,,
10807,827,11-Sep-17,any damage to the track?,,,,,,
15049,828,15-Sep-17,Tomorrow at 11 AM watch Dr. Ed Moore ( @AFloridian ) chat @FLGovScott 's actions during #HurricaneIrma on @WCTV 's The Usual Suspects #sayfie,,,,,,
19977,829,10-Sep-17,#breaking The Lake O dike is holding as storm surge is being blown to the other side of the lake from Pahokee. @CBS12 pic.twitter.com/WZYcoKGrOg,,,,,,
56549,830,08-Sep-17,@nbc6 @wsvn @WPLGLocal10 @CBSMiami @SunSentinel @cityofsunrise @ReadyBroward Q From former SFL native- Why isn't @thebbtcenter a shelter?,,,,,,
19796,831,08-Sep-17,Hurricane Hacks: Ways to keep yourself prepared during #HurricaneIrma : http:// ow.ly/LJJ430eXwVe via @WPTV #StaySafe pic.twitter.com/qDXJp1AmTv,,,,,,
36938,832,11-Sep-17,For the effected areas. Which is Dade and Broward with Monroe being completely devestated.,,,,,,
14703,833,09-Sep-17,Is there an alternative channel for the football game?,,,,,,
13034,834,01-Sep-17,Hot off the presses. @WeatherProf dives into the European Model track on Hurricane Irma. http:// bit.ly/2epY29Z pic.twitter.com/hoaYfqLp1d,,,,,,
17629,835,10-Sep-17,Retweeted Brian Entin ( @BrianEntin ): Stay away from Brickell in Downtown Miami. The water is NOT receding. @wsvn ... http:// fb.me/3z1GYe0jF,,,,,,
30664,836,10-Sep-17,@wsvn my screen porch has lost a panel and I have lost a branch to the avocado tree pic.twitter.com/9pXMqPy1Rm,,,,,,
26309,837,07-Sep-17,RaceTrac on Blue Heron west of I-95 still has gas. No premium. @CBS12 @WPTV @WPBF25News pic.twitter.com/YtcCmq3Dar,,,,,,
40205,838,09-Sep-17,A Tornado Watch has been issued for these areas. Track storms on the @CBS12 radar http:// cbs12.com/weather/radar pic.twitter.com/fmnsUxnjm0,,,,,,
18935,839,08-Sep-17,But @Publix is still open?,,,,,,
30470,840,10-Sep-17,Alert: A Tornado Warning has been issued for the Treasure Coast. Live stream on @CBS12 here http:// cbs12.com/live/event pic.twitter.com/pJ6HT6ssQ8,,,,,,
46419,841,10-Sep-17,What about Mobile County School System will they be open Monday with the wind advisory that we have,,,,,,
12859,842,05-Sep-17,"We just checked with the @pbcsd on Hurricane Irma plan, and so far no decision. Parents will be notified once a decision is made.",,,,,,
27617,843,17-Sep-17,Is everything ok in palm beach county,,,,,,
35241,844,22-Sep-17,@wsvn @WPLGLocal10 @MiamiNewTimes @MiamiHerald @nbc6 Perhaps one of you can find out why Marcio Rubio has no concerns about the USVI.,,,,,,
13468,845,10-Sep-17,. @wsvn on #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bINvNTFXZ0Vn YWdYcEdZS3Z8MW1uR2VtT3JrTXFHWNSVResTGdFyxqP7JerLi-wZtVGeWOdGYwRa4v429ElL �??,,,,,,
32498,846,10-Sep-17,"TAKE COVER NOW! Severe storm, east of Pompano Beach, moving NW at 90 mph. Yes, 90 mph! until 2:45 pm @wsvn #flwx pic.twitter.com/qirBwwsHmO",,,,,,
46237,847,05-Sep-17,They are moving the TB Vs Miami Dolphins to another stadium. Hopefully support can reach out for #Irma,,,,,,
37116,848,07-Sep-17,The Gardens Mall will close at 2 p.m. today. Department store hours may vary. @CBS12,,,,,,
24211,849,10-Sep-17,. @wsvn on #Periscope : Live continuous coverage of Hurricane Irma https://www. pscp.tv/w/bIO8AjFBbVF6 Z05BYk93S2V8MW1uR2VtT3JrTXFHWIQzX3SFVmLXXziNgQfVd8ZtI9Baap0t7LCOSjZly4cG �??,,,,,,
39434,850,05-Sep-17,I've been prepared since May.,,,,,,
14287,851,10-Sep-17,RT @hatzelvela : First survey of #Irma #damage in #Remedios #Cuba . 1of2 @WPLGLocal10,,,,,,
11942,852,13-Sep-17,Just in: The Postal Service continues to suspend service http:// bit.ly/2jnPC8c pic.twitter.com/5XnezMIwRz,,,,,,
66838,853,19-Sep-17,ICYMI: How to reach loved ones in an emergency: http:// bit.ly/2wF6NFu,,,,,,
64730,854,13-Sep-17,Neighbors helping neighbors clean up from Hurricane Irma http:// bit.ly/2jmZq2i pic.twitter.com/6cQAT2fd6L,,,,,,
58838,855,09-Sep-17,Been watching @WPTV live about #IrmaHurricane2017 and wow American TV is much more informative and less dramatic than us plucky Brits,1,,,,Ps,
43559,856,27-Sep-17,"#OperationBlueRoof service centers opening in Casselberry, Kissimmee, Bushnell http:// bit.ly/2fpZKbC",,,,,,
30923,857,11-Sep-17,WATCH LIVE: @News6wkmg continuing coverage of Hurricane Irma https://www. clickorlando.com/news/watch-liv e-news-6-continuing-coverage-of-hurricane-irma �??,,,,,,
37531,858,10-Sep-17,I think panama should evacuate right now too.,1,,,,Nt,
450,859,29-Sep-17,St Petersburg mayor helps stranded family leave Puerto Rico http:// on.wtsp.com/2yMpuaQ pic.twitter.com/fTXO1JgsPp,,,,,,
48456,860,09-Sep-17,Is Tampa broadcasting on AM radio (or FM)? What freq?,,,,,,
30276,861,04-Sep-17,It's barely going to graze Florida,1,,,,Nt,
64556,862,18-Sep-17,"Florida grandmother, 94, surprised by officers' generosity (and good looks) ahead of Irma http:// bit.ly/2xgWWaA pic.twitter.com/KMOFSnlXHD",,,,,,
60572,863,17-Sep-17,"Tropical Storm Watches are in effect from coastal areas of VA to MA. Gusty winds & heavy rain possible there, but #Jose stays off-shore. pic.twitter.com/McYIzOrS3E",,,,,,
46538,864,23-Sep-17,This was a vet that took care of my babies during the hurricane. I paid to have them looked after and took them home when the storm was over,,,,,,
39721,865,09-Sep-17,"As a distraction from this storm, will there be any college football coverage? Possibly on alternate channels? @WPLGLocal10",,,,,,
43644,866,24-Sep-17,Lee is a Hurricane and it is over 1600 miles away from Florida forecast to stay away and loop out in the ocean. pic.twitter.com/0qnYZ3EXzD,,,,,,
41636,867,12-Sep-17,"I understand that; however, I don't place the responsibility for my survival, or those for whom I am responsible, upon the govt.",,,,,,
59629,868,09-Sep-17,It's slowly getting there though. The winds have been building up all night. It's very eerie outside.,,,,,,
53674,869,09-Sep-17,Watching @wsvn on #HurricaneIrma its not raining in my city of Lauderdale lakes but it's windy,,,,,,
25990,870,11-Sep-17,"pets are the best friend you will ever have,they just want to be loved,& taken care of,they give you so much love in return.they are family",1,,,,Ps,
65770,871,19-Sep-17,"Man, woman charged with stealing downed power lines http:// wsvn.com/news/local/man -woman-charged-with-stealing-downed-power-lines/ �?? pic.twitter.com/HUnojXFwDu",,,,,,
39623,872,06-Sep-17,Parents: Here's why you shouldn't let your kids play in flooded streets during/after #HurricaneIrma . http:// bit.ly/2j2Gfum @WPTV pic.twitter.com/8OPkkmItPc,1,,,,Ng,
29010,873,11-Sep-17,#GablesCEE #CoralGables #Irma #HurricaineIrma @wsvn @MiamiHerald @CBSMiami pic.twitter.com/mHc5Og5TX5,,,,,,
8379,874,10-Sep-17,Tide looks like it's below its 50 day MA on strong volume...,,,,,,
44818,875,12-Sep-17,Traffic waiting to get back into Miami Beach #traffic @WPLGLocal10 Miami Beach re-opening in 30 min! pic.twitter.com/niWgLhYjhn,,,,,,
20179,876,15-Sep-17,Huge truck full of donations for people in Key West being escorted down by @SweetwaterPD right now @WPLGLocal10 pic.twitter.com/roTfTcCKJo,,,,,,
42438,877,11-Sep-17,Manatee Memorial Hospital will reopen at 7 p.m. MORE INFO>>> https:// buff.ly/2gZfpPH pic.twitter.com/UePY6zQiya,,,,,,
47244,878,14-Sep-17,If anyone would like to donate to the keys here a list of things they desperately need. #Irma @FloridaKeys @KeyWest @WPTV @WandaMooreWPTV pic.twitter.com/TJmAeINpta,,,,,,
51131,879,04-Sep-17,Plenty in Delray beach Home Depot,,,,,,
20703,880,06-Sep-17,"For the latest on #HurricaneIrma , download the FREE @WPTV Newschannel 5 app on mobile/tablet device.",,,,,,
26731,881,21-Sep-17,"I had heard other out of state lineman had died across the state. Any verification? Not reported, why?",,,,,,
20511,882,14-Sep-17,An inside look at the magic happening! @IRCSchools feeding families impacted by #hurricaneirma @CBS12 pic.twitter.com/OwuielKQX1,,,,,,
16999,883,09-Sep-17,I hear ya. Would be lying if I said I didn't have the same flashbacks. But all indications are west coast of Fla. will be the strike zone.,,,,,,
9302,884,22-Sep-17,"Florida Power & Light CEO gives utility an 'A' for restoration, but a 'C' for communication. Calls nursing home deaths heartbreaking"" @wsvn pic.twitter.com/erHu7oTt93""",,,,,,
58878,885,08-Sep-17,#FF and prayers to friends at @wsvn @WPLGLocal10 @nbc6 @CBSMiami @CBS12 @WPBF25News @WPTV #NewsFamily,,,,,,
21865,886,09-Sep-17,Just had to drive under building's concrete protection when this came over our phones in Sunny Isles. #TornadoWarnings @wsvn #7News pic.twitter.com/pkp2Z5ikw8,,,,,,
34192,887,12-Sep-17,"@wsvn Was your livestream working this morning? Got error message on all my devices,",,,,,,
34940,888,28-Sep-17,@HippTheatre is collecting donations to send to Puerto Rico through Friday @WUFTNews pic.twitter.com/k3OZMew5wh,,,,,,
11979,889,12-Sep-17,"Huge trees collapsed into a yard in St. Cloud, just outside of Kissimmee, Fla. Thanks for the photos, Amber T. pic.twitter.com/2efftpNNQL",,,,,,
11705,890,17-Sep-17,Just In: K-9 tracks man charged with stealing neighbor's generator http:// bit.ly/2x9iAvM pic.twitter.com/kq9ehLN5A7,,,,,,
61916,891,10-Sep-17,CNN #Breaking Chris Cuomo just got mugged....Looters stole Chis Cuomo's $435.00 Custom CNN Special Storm Jacket. #HurricaneIrma,,,,,,
34537,892,10-Sep-17,"In WI, watching @WPTV reliving summers back home in Okeechobee with these guys & my family. Sorry 4 bad pic @JohnFavolewptv stay safe y'all! pic.twitter.com/m2Wk2wdLpU",,,,,,
15678,893,07-Sep-17,Hurricane meet up at the Indian river mall again this year??,,,,,,
21963,894,23-Sep-17,Coast Guard rescues mariners after boat capsizes near Dauphin Island http://www. fox10tv.com/story/36437600 /coast-guard-rescues-mariners-after-boat-capsizes-near-dauphin-island �??,,,,,,
15156,895,07-Sep-17,@OfficialFPL Crews out on Forest Hill and 441 tightening down the bolts... #thanks @WPTV,,,,,,
7816,896,07-Sep-17,Category 5 hurricane vs gas tanks= explosion hence the police escort.,,,,,,
15417,897,11-Sep-17,#irmagainesville Thank you @WCJB20 for being the only station live,,,,,,
31623,898,10-Sep-17,Reparations looting.,,,,,,
52935,899,08-Sep-17,@FlyTPA is there still parking available ? We asked Tampa International Airport spokesperson Danny Valentine @FOX13News pic.twitter.com/s6sx7pOB4L,,,,,,
7739,900,17-Sep-17,Enough Irma. We�??re back in the kitchen this morning #todayinflorida #bitewithbelkys @wsvn pic.twitter.com/dJ5ZYstl9q,,,,,,
2300,901,01-Sep-17,Help us help those in need: http:// on.wtsp.com/2xtxgWg #Texas #TexasFlood #Houston #HoustonStrong #harvey pic.twitter.com/5T8B3H6AUf,,,,,,
13282,902,10-Sep-17,Hey @wsvn tell FPL and the fire department this can't wait pic.twitter.com/B7IfuUDHLu,,,,,,
41847,903,10-Sep-17,"Very windy , I think we'll lose fence",1,,,,Ng,
64792,904,11-Sep-17,Car covered by downed palm tree in Marco Island from Hurricane Irma http:// bit.ly/2wW91QQ pic.twitter.com/yKqhZoGXVr,,,,,,
17844,905,12-Sep-17,"Can't get pumps on, or can't take credit and debit cards? Is cash still king?",,,,,,
20154,906,10-Sep-17,@10NewsWTSP is there another channel that you r broadcasting the football game?,,,,,,
33592,907,10-Sep-17,Message received. Get to safety.,,,,,,
35061,908,13-Sep-17,Watch @BrianEntin with special reports from the devastated Florida Keys! @wsvn #AfterIrma https:// twitter.com/brianentin/sta tus/907820387483963394 �??,,,,,,
42714,909,14-Sep-17,NEED WIFI? FOOD? AC? @news6wkmg is helping you get results if you are still without power. Come by Petty's in Longwood today! https:// twitter.com/news6wkmg/stat us/908349325163552768 �??,,,,,,
24026,910,18-Sep-17,Hurricane Maria at 110 mph is one big puff from category 3 status (111 mph). @ChrisFarrellcbs explains. @CBS12 pic.twitter.com/lRC3HPE6GV,,,,,,
52157,911,10-Sep-17,Rough night with Irma pic.twitter.com/dooTixTwA8,1,,,,Ng,
65437,912,28-Sep-17,"FEMA delivered more than 80 travel trailers to Monroe County, to aid residents affected by Irma. http:// wsvn.com/news/local/fem a-lends-trailers-to-monroe-county-residents-impacted-by-irma/ �??",,,,,,
45737,913,05-Sep-17,. @wsvn on #Periscope : Latest info on #Irma : https://www. pscp.tv/w/bH1XMjFkdktP WllvdkxvUVh8MU1ZR05YcGtkYm94d1YmaIv2AigveUadaRyJZTFjd5nENsgXbdVmdqKrxb_m �??,,,,,,
27234,914,10-Sep-17,@FOX13News are there still places where we can get sandbags in Tampa tomorrow?,,,,,,
58008,915,09-Sep-17,@FOX13News what is going on with shelters turning people away down in Ruskin and Apollo Beach?,,,,,,
33234,916,10-Sep-17,This is Brickell in downtown Miami. Totally underwater. #HurrcaneIrma @wsvn w,,,,,,
12440,917,09-Sep-17,"Parrish: We are better than some places"" when it comes to fuel availability. https://www. facebook.com/CBS12News/ pic.twitter.com/AZG78AKshg""",1,,,,Ps,
52789,918,11-Sep-17,NOW | Lakeland officials say they're seeing sustained 76mph winds with gusts at 94mph. Internet doesn't seem to be working here @10NewsWTSP,,,,,,
60405,919,27-Sep-17,"@wsvn @ABC @CBSNews @CNN - here�??s an idea. Send 1-2 cruise ships to Puerto Rico & the FLkeys to provide housing,food,relief for 1week.",1,,,,Nt,
32816,920,19-Sep-17,Drivers beware! Not all flashing school zone signs are functioning- 10 in Palm Beach County are broken. Drive cautiously! @CBS12,,,,,,
63537,921,18-Sep-17,"Florida schools offer free lunch, breakfast after Hurricane Irma http:// bit.ly/2fumub5 pic.twitter.com/cqKjdwVY97",,,,,,
56474,922,10-Sep-17,Latest #HurricaneIrma update from @FOX13News not looking good #BocaCiegaBay 20 of us are #RidingItOut here stay tuned for more info pic.twitter.com/M6NRFtyzw5 �?? bei Waters Pointe,1,,,,Ng,
20527,923,12-Sep-17,We have seen a few places with gas. Where are you located?,,,,,,
35305,924,09-Sep-17,Chico's Restaurant open in Hialeah! 4070 W 12TH Ave. No plans to close... #IrmaHurricane @WPLGLocal10 pic.twitter.com/MaQGumbjYk,,,,,,
1390,925,13-Sep-17,Psychologist talks about how to work through trauma from Hurricane Irma http:// on.wtsp.com/2wX2qbh pic.twitter.com/8RZrZnWzEM,,,,,,
9746,926,17-Sep-17,"@WPTV : 11pm 7/16/17 Hurricane Update #Jose , #Maria & #Lee [ATTENTION -> #USVI #PR #DR #BVI #FWI ] https:// youtu.be/-1UDmk-pDcU #Irma",,,,,,
44001,927,12-Sep-17,Sen. Nelson says he's surprised damage from Irma wasn't worse http:// dlvr.it/PmP4kM pic.twitter.com/8VHDcwR7Qt,1,,,,Ps,
14275,928,10-Sep-17,Yes we're OK. It's gotten worse now though. More trees have been uprooted...,1,,,,Ng,
62780,929,09-Sep-17,PHOTOS: Scenes of damage from all over South Florida due to #HurricaneIrma http:// bit.ly/2xlhKil?utm_me dium=social&utm_source=twitter_WPLGLocal10 �?? pic.twitter.com/69E3XzhZ3K,,,,,,
4448,930,22-Sep-17,"SWA says 267,850 cubic yards of hurricane debris has been picked up in Palm Beach County so far. @CBS12 pic.twitter.com/1Pu2GjBONL",,,,,,
41316,931,05-Sep-17,. @wsvn en #Periscope : Latest info on #Irma : https://www. pscp.tv/w/bH04iDFZTEVK TmdsbUdQRU58MU1ZR05YcGtkYm94d1ajDwk9B805UySDgvfylBorM8a9wQMrYflPs2LdpHuY �??,,,,,,
1244,932,15-Sep-17,. @Yankees to donate $500g to #HurricaneIrma relief efforts. http:// on.wtsp.com/2ePxNxm,,,,,,
10795,933,09-Sep-17,Thanks for the update ????,,,,,Ng,1
40784,934,07-Sep-17,On my way to West Palm Beach to help @WPTV cover Hurricane Irma. #HurricaneIrma2017 pic.twitter.com/0rOqdvgfST �?? bei Omaha Eppley Airfield (OMA),,,,,,
61805,935,10-Sep-17,@FOX13News we want football at 1,1,,,,Ng,
12037,936,11-Sep-17,"Palm Beach Schools aim for Thursday opening, but it�??ll depend on electricity http:// bit.ly/2xsS9nN pic.twitter.com/U7jKtuYQ8W",,,,,,
62592,937,15-Sep-17,"#BREAKING 48 Miami-Dade public schools remain without power, Monday return date still targeted http:// bit.ly/2xF55XF?utm_me dium=social&utm_source=twitter_WPLGLocal10 �?? pic.twitter.com/uUGrN17iSJ",,,,,,
